FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,38206.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,38053.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,38682.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,39197.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,39629.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,36404.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,39768.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,40441.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD4,Friuli-Venezia Giulia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,40228.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,156945.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,157614,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,160432.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,164087.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,166255,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,166083.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,152164.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,167555.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,173785.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITD5,Emilia-Romagna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,173877.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,380865.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,380692.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,387319.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,391818.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,394317.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,399314.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,359268.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,385518.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,407417.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE,Centro (I),B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,408827.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,117402.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,117363.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,118124.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,119862,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,121287,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,124534.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,108108.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,118122.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,125781.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE1,Toscana,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,125658.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,22100,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,22741.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,22544.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,22893.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,23314.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,23210,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,20979.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,22760.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,23615,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE2,Umbria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,23601.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,42002.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,41709.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,41939,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,42662.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,42873,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,43152.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,39248.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,42528.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,44340,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE3,Marche,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,44406.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,199392.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,198911.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,204716.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,206412.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,206865.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,208455.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,190931.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,202107.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,213681.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITE4,Lazio,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,215144.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,393355.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,399822.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,400225.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,402728.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,402587.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,403851.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,369452.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,400756,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,424865,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITFG,Mezzogiorno,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,430768.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,32913.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,33008.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,33192.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,33325.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,33208.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,33412.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,30550.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,33100.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,34957.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF1,Abruzzo,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,35692.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,6362.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,6488.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,6555.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,6677.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,6776.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,6857.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,6237,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,6703,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,6924.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF2,Molise,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,7006.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,108137.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,110075.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,110406.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,111570.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,111959,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,112784.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,102472.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,110887.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,117968,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF3,Campania,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,119365.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,75173.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,76092,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,76539.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,76853.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,77371.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,77445.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,71840.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF4,Puglia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,78263.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
